# Ignition 8.3.8 public REST operation catalog generated from a real Gateway /openapi.json.
# source_sha256=41b205cdfa44fc7513903cc86f6996d23e19a84bcf4f08b8fdd9eaef05898d4f
# method<TAB>path_template<TAB>owner_kind(platform|module|private-module)<TAB>required_module_ids(comma-separated or -)
POST	/data/api/v1/resources/com.inductiveautomation.eam/module-certificates	module	com.inductiveautomation.eam
PUT	/data/api/v1/resources/com.inductiveautomation.eam/module-certificates	module	com.inductiveautomation.eam
DELETE	/data/api/v1/resources/com.inductiveautomation.eam/module-certificates/{name}/{signature}	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/com.inductiveautomation.eam/module-eulas	module	com.inductiveautomation.eam
PUT	/data/api/v1/resources/com.inductiveautomation.eam/module-eulas	module	com.inductiveautomation.eam
DELETE	/data/api/v1/resources/com.inductiveautomation.eam/module-eulas/{name}/{signature}	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/com.inductiveautomation.eam/module-settings	module	com.inductiveautomation.eam
PUT	/data/api/v1/resources/com.inductiveautomation.eam/module-settings	module	com.inductiveautomation.eam
DELETE	/data/api/v1/resources/com.inductiveautomation.eam/module-settings/{signature}	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/com.inductiveautomation.eam/remote-upgrade	module	com.inductiveautomation.eam
PUT	/data/api/v1/resources/com.inductiveautomation.eam/remote-upgrade	module	com.inductiveautomation.eam
DELETE	/data/api/v1/resources/com.inductiveautomation.eam/remote-upgrade/{name}/{signature}	module	com.inductiveautomation.eam
POST	/data/api/v1/resources/com.inductiveautomation.historian/historian-provider	module	com.inductiveautomation.historian
PUT	/data/api/v1/resources/com.inductiveautomation.historian/historian-provider	module	com.inductiveautomation.historian
DELETE	/data/api/v1/resources/com.inductiveautomation.historian/historian-provider/{name}/{signature}	module	com.inductiveautomation.historian
POST	/data/api/v1/resources/com.inductiveautomation.mcp/server-config	private-module	com.inductiveautomation.mcp
PUT	/data/api/v1/resources/com.inductiveautomation.mcp/server-config	private-module	com.inductiveautomation.mcp
DELETE	/data/api/v1/resources/com.inductiveautomation.mcp/server-config/{name}/{signature}	private-module	com.inductiveautomation.mcp
POST	/data/api/v1/resources/com.inductiveautomation.opcua.drivers.bacnet/BacnetIpLocalDeviceConfig	module	com.inductiveautomation.opcua.drivers.bacnet,com.inductiveautomation.opcua
PUT	/data/api/v1/resources/com.inductiveautomation.opcua.drivers.bacnet/BacnetIpLocalDeviceConfig	module	com.inductiveautomation.opcua.drivers.bacnet,com.inductiveautomation.opcua
DELETE	/data/api/v1/resources/com.inductiveautomation.opcua.drivers.bacnet/BacnetIpLocalDeviceConfig/{name}/{signature}	module	com.inductiveautomation.opcua.drivers.bacnet,com.inductiveautomation.opcua
POST	/data/api/v1/resources/com.inductiveautomation.opcua/access-control	module	com.inductiveautomation.opcua
PUT	/data/api/v1/resources/com.inductiveautomation.opcua/access-control	module	com.inductiveautomation.opcua
DELETE	/data/api/v1/resources/com.inductiveautomation.opcua/access-control/{signature}	module	com.inductiveautomation.opcua
POST	/data/api/v1/resources/com.inductiveautomation.opcua/device	module	com.inductiveautomation.opcua
PUT	/data/api/v1/resources/com.inductiveautomation.opcua/device	module	com.inductiveautomation.opcua
DELETE	/data/api/v1/resources/com.inductiveautomation.opcua/device/{name}/{signature}	module	com.inductiveautomation.opcua
POST	/data/api/v1/resources/com.inductiveautomation.opcua/server-config	module	com.inductiveautomation.opcua
PUT	/data/api/v1/resources/com.inductiveautomation.opcua/server-config	module	com.inductiveautomation.opcua
DELETE	/data/api/v1/resources/com.inductiveautomation.opcua/server-config/{signature}	module	com.inductiveautomation.opcua
POST	/data/api/v1/resources/com.inductiveautomation.perspective/fonts	module	com.inductiveautomation.perspective
PUT	/data/api/v1/resources/com.inductiveautomation.perspective/fonts	module	com.inductiveautomation.perspective
DELETE	/data/api/v1/resources/com.inductiveautomation.perspective/fonts/{name}/{signature}	module	com.inductiveautomation.perspective
POST	/data/api/v1/resources/com.inductiveautomation.perspective/icons	module	com.inductiveautomation.perspective
PUT	/data/api/v1/resources/com.inductiveautomation.perspective/icons	module	com.inductiveautomation.perspective
DELETE	/data/api/v1/resources/com.inductiveautomation.perspective/icons/{name}/{signature}	module	com.inductiveautomation.perspective
POST	/data/api/v1/resources/com.inductiveautomation.perspective/themes	module	com.inductiveautomation.perspective
PUT	/data/api/v1/resources/com.inductiveautomation.perspective/themes	module	com.inductiveautomation.perspective
DELETE	/data/api/v1/resources/com.inductiveautomation.perspective/themes/{name}/{signature}	module	com.inductiveautomation.perspective
POST	/data/api/v1/resources/com.inductiveautomation.sfc/chart-settings	module	com.inductiveautomation.sfc
PUT	/data/api/v1/resources/com.inductiveautomation.sfc/chart-settings	module	com.inductiveautomation.sfc
DELETE	/data/api/v1/resources/com.inductiveautomation.sfc/chart-settings/{signature}	module	com.inductiveautomation.sfc
POST	/data/api/v1/resources/com.inductiveautomation.sip-notification/script-settings	module	com.inductiveautomation.phone-notification
PUT	/data/api/v1/resources/com.inductiveautomation.sip-notification/script-settings	module	com.inductiveautomation.phone-notification
DELETE	/data/api/v1/resources/com.inductiveautomation.sip-notification/script-settings/{name}/{signature}	module	com.inductiveautomation.phone-notification
POST	/data/api/v1/resources/copy	platform	-
PUT	/data/api/v1/resources/datafile/com.inductiveautomation.opcua/device/{name}	module	com.inductiveautomation.opcua
DELETE	/data/api/v1/resources/datafile/com.inductiveautomation.opcua/device/{name}/{filename}	module	com.inductiveautomation.opcua
GET	/data/api/v1/resources/datafile/com.inductiveautomation.opcua/device/{name}/{filename}	module	com.inductiveautomation.opcua
PUT	/data/api/v1/resources/datafile/com.inductiveautomation.opcua/device/{name}/{filename}	module	com.inductiveautomation.opcua
PUT	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/fonts/{name}	module	com.inductiveautomation.perspective
DELETE	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/fonts/{name}/{filename}	module	com.inductiveautomation.perspective
GET	/data/api/v1/resources/datafile/com.inductiveautomation.perspective/fonts/{name}/{filename}	module	com.inductiveautomation.perspective
